"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2","Player 3"
"3","50","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","3","Y2","1","W0B4W3B3R0","B0W0Y2G2G1","B0W1R0R3G3"
"3","51","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","G","G4G2G1","2","W0B4W3B3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","52","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","1","G1","0","W0B4W3B3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","53","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","3","W3B3","1","W0B4W3B3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","54","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","W","W0W3","2","W0B4W3B3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","55","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","4","B3","0","W0B4W3B3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","56","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","2","W2","1","W2W0B4W3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","57","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","5","G3","2","W2W0B4W3R0","G4B0W0G2G1","B0W1R0R3G3"
"3","58","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","B4","0","W2W0B4W3R0","G4B0W0G2G1","Y3B0W1R0R3"
"3","59","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","G4","1","W2W0W3R0","G4B0W0G2G1","Y3B0W1R0R3"
"4","1","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","0","R0B0","0","G1W4B2B4B1","R0B0W3R4Y3","W3R3Y4W0G0"
"4","2","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","0","W0G0","1","G1W4B2B4B1","R0B0W3R4Y3","W3R3Y4W0G0"
"4","3","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","4","W0","2","G1W4B2B4B1","R0B0W3R4Y3","W3R3Y4W0G0"
"4","4","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","1","W1","0","G1W4B2B4B1","R0B0W3R4Y3","W1W3R3Y4G0"
"4","5","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","R0","1","G1W4B2B4B1","R0B0W3R4Y3","W1W3R3Y4G0"
"4","6","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","W1","2","G1W4B2B4B1","B3B0W3R4Y3","W1W3R3Y4G0"
"4","7","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","5","B1","0","G1W4B2B4B1","B3B0W3R4Y3","Y1W3R3Y4G0"
"4","8","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","2","B0","1","G0G1W4B2B4","B3B0W3R4Y3","Y1W3R3Y4G0"
"4","9","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","G","G0G1","2","G0G1W4B2B4","W2B3W3R4Y3","Y1W3R3Y4G0"
"4","10","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","W","W3","0","G0G1W4B2B4","W2B3W3R4Y3","Y1W3R3Y4G0"
"4","11","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","W2","1","G0G1W4B2B4","W2B3W3R4Y3","Y1W3R3Y4G0"
"4","12","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","2","W3","2","G0G1W4B2B4","G2B3W3R4Y3","Y1W3R3Y4G0"
"4","13","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","G0","0","G0G1W4B2B4","G2B3W3R4Y3","R1Y1R3Y4G0"
"4","14","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","G","G0","1","G4G1W4B2B4","G2B3W3R4Y3","R1Y1R3Y4G0"
"4","15","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","5","G0","2","G4G1W4B2B4","G2B3W3R4Y3","R1Y1R3Y4G0"
"4","16","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","2","G1","0","G4G1W4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","17","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","3","G3","1","G3G4W4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","18","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","W","W4","2","G3G4W4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","19","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","3","W4","0","G3G4W4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","20","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","G","G3G4","1","Y0G3G4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","21","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","R1","2","Y0G3G4B2B4","G2B3W3R4Y3","R1R1Y1R3Y4"
"4","22","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","3","G4","0","Y0G3G4B2B4","G2B3W3R4Y3","Y0R1Y1R3Y4"
"4","23","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","0","Y0","1","B1Y0G3B2B4","G2B3W3R4Y3","Y0R1Y1R3Y4"
"4","24","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","B","B1B2B4","2","B1Y0G3B2B4","G2B3W3R4Y3","Y0R1Y1R3Y4"
"4","25","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","B1","0","B1Y0G3B2B4","G2B3W3R4Y3","Y0R1Y1R3Y4"
"4","26","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","5","Y3","1","B0Y0G3B2B4","G2B3W3R4Y3","Y0R1Y1R3Y4"
"4","27","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","Y0","2","B0Y0G3B2B4","Y1G2B3W3R4","Y0R1Y1R3Y4"
"4","28","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","4","B2","0","B0Y0G3B2B4","Y1G2B3W3R4","B2R1Y1R3Y4"
"4","29","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","Y","Y1Y4","1","G1B0Y0G3B4","Y1G2B3W3R4","B2R1Y1R3Y4"
"4","30","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","4","R3","2","G1B0Y0G3B4","Y1G2B3W3R4","B2R1Y1R3Y4"
"4","31","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","3","Y0","0","G1B0Y0G3B4","Y1G2B3W3R4","G2B2R1Y1Y4"
"4","32","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","4","B4","1","R2G1B0G3B4","Y1G2B3W3R4","G2B2R1Y1Y4"
"4","33","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","G2","2","R2G1B0G3B4","Y1G2B3W3R4","G2B2R1Y1Y4"
"4","34","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","B","B3","0","R2G1B0G3B4","Y1G2B3W3R4","G0B2R1Y1Y4"
"4","35","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","3","B3","1","R2G1B0G3B4","Y1G2B3W3R4","G0B2R1Y1Y4"
"4","36","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","3","R1","2","R2G1B0G3B4","W1Y1G2W3R4","G0B2R1Y1Y4"
"4","37","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","4","G3","0","R2G1B0G3B4","W1Y1G2W3R4","Y2G0B2Y1Y4"
"4","38","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","1","Y1","1","R0R2G1B0B4","W1Y1G2W3R4","Y2G0B2Y1Y4"
"4","39","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","4","Y1","2","R0R2G1B0B4","W1Y1G2W3R4","Y2G0B2Y1Y4"
"4","40","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","5","B4","0","R0R2G1B0B4","W1Y1G2W3R4","W0Y2G0B2Y4"
"4","41","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","Y","Y2Y4","1","Y0R0R2G1B0","W1Y1G2W3R4","W0Y2G0B2Y4"
"4","42","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","2","Y2","2","Y0R0R2G1B0","W1Y1G2W3R4","W0Y2G0B2Y4"
"4","43","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","5","B0","0","Y0R0R2G1B0","W1Y1G2W3R4","W2W0G0B2Y4"
"4","44","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","4","Y4","1","W0Y0R0R2G1","W1Y1G2W3R4","W2W0G0B2Y4"
"4","45","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","4","B2","2","W0Y0R0R2G1","W1Y1G2W3R4","W2W0G0B2Y4"
"4","46","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","G","G2","0","W0Y0R0R2G1","W1Y1G2W3R4","Y2W2W0G0Y4"
"4","47","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","3","G2","1","W0Y0R0R2G1","W1Y1G2W3R4","Y2W2W0G0Y4"
"4","48","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_RANK","2","R2","2","W0Y0R0R2G1","R3W1Y1W3R4","Y2W2W0G0Y4"
"4","49","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","4","R2","0","W0Y0R0R2G1","R3W1Y1W3R4","Y2W2W0G0Y4"
"4","50","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","3","Y1","1","R2W0Y0R0G1","R3W1Y1W3R4","Y2W2W0G0Y4"
"4","51","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","4","G0","2","R2W0Y0R0G1","G3R3W1W3R4","Y2W2W0G0Y4"
"4","52","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","R","R3R4","0","R2W0Y0R0G1","G3R3W1W3R4","R0Y2W2W0Y4"
"4","53","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","Bomb","4","W3","1","R2W0Y0R0G1","G3R3W1W3R4","R0Y2W2W0Y4"
"4","54","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","R","R2R0","2","R2W0Y0R0G1","B0G3R3W1R4","R0Y2W2W0Y4"
"4","55","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","4","R0","0","R2W0Y0R0G1","B0G3R3W1R4","R0Y2W2W0Y4"
"4","56","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","W","W2W0","1","B3R2W0Y0G1","B0G3R3W1R4","R0Y2W2W0Y4"
"4","57","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","G","G1","2","B3R2W0Y0G1","B0G3R3W1R4","R0Y2W2W0Y4"
"4","58","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","DISCARD","5","G1","0","B3R2W0Y0G1","B0G3R3W1R4","R0Y2W2W0Y4"
"4","59","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","3","R3","1","Y3B3R2W0Y0","B0G3R3W1R4","R0Y2W2W0Y4"
"4","60","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","REVEAL_COLOR","R","R2","2","Y3B3R2W0Y0","B0G3W1R4","R0Y2W2W0Y4"
"4","61","B1B4B2W4G1Y3R4W3B0R0G0W0Y4R3W3W1B3Y1G0W2G2R1G4R1G3Y0Y0B1B0Y1B2G1G2R2G0W1Y2R0W0Y0W2W0Y2R3R2G3R0B0B3Y3","PLAY","1","Y3","0","Y3B3R2W0Y0","B0G3W1R4","R0Y2W2W0Y4"
"5","1","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","4","B4W4","0","G2Y0Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","2","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","Y","Y0Y4Y1","1","G2Y0Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","3","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","B","B0","2","G2Y0Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","4","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","2","Y0","0","G2Y0Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","5","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","0","W0B0","1","W0G2Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","6","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","4","Y4","2","W0G2Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","7","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","4","B0","0","W0G2Y4B0Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","8","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","4","G1","1","G0W0G2Y4Y1","B2B4G1G1W4","W1R2R3G4B0"
"5","9","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","0","G0W0","2","G0W0G2Y4Y1","Y3B2B4G1W4","W1R2R3G4B0"
"5","10","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","G","G1","0","G0W0G2Y4Y1","Y3B2B4G1W4","W1R2R3G4B0"
"5","11","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","2","B2","1","G0W0G2Y4Y1","Y3B2B4G1W4","W1R2R3G4B0"
