"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Target Player","Current Player ID","Player 1","Player 2"
"18","14","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","1","R1"," ","1","G3Y2R3G3G4","R1Y3R0W1Y1"
"18","15","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_RANK","2","R2","1","0","G3Y2R3G3G4","R2Y3R0W1Y1"
"18","16","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","1","R2"," ","1","G3Y2R3G3G4","R2Y3R0W1Y1"
"18","17","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","DISCARD","4","G3"," ","0","G3Y2R3G3G4","Y2Y3R0W1Y1"
"18","18","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","R","R3","0","1","B1G3Y2R3G4","Y2Y3R0W1Y1"
"18","19","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","4","R3"," ","0","B1G3Y2R3G4","Y2Y3R0W1Y1"
"18","20","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","Bomb","3","R0"," ","1","Y3B1G3Y2G4","Y2Y3R0W1Y1"
"18","21","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","G","G1","1","0","Y3B1G3Y2G4","G1Y2Y3W1Y1"
"18","22","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","1","G1"," ","1","Y3B1G3Y2G4","G1Y2Y3W1Y1"
"18","23","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","B","B0","1","0","Y3B1G3Y2G4","B0Y2Y3W1Y1"
"18","24","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","1","B0"," ","1","Y3B1G3Y2G4","B0Y2Y3W1Y1"
"18","25","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","DISCARD","4","Y2"," ","0","Y3B1G3Y2G4","W4Y2Y3W1Y1"
"18","26","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","B","B1","0","1","G0Y3B1G3G4","W4Y2Y3W1Y1"
"18","27","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","3","B1"," ","0","G0Y3B1G3G4","W4Y2Y3W1Y1"
"18","28","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","W","W0","0","1","W0G0Y3G3G4","W4Y2Y3W1Y1"
"18","29","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","1","W0"," ","0","W0G0Y3G3G4","W4Y2Y3W1Y1"
"18","30","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","G","G0G3G4","0","1","R2G0Y3G3G4","W4Y2Y3W1Y1"
"18","31","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_RANK","1","W1Y1","1","0","R2G0Y3G3G4","W4Y2Y3W1Y1"
"18","32","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","PLAY","4","W1"," ","1","R2G0Y3G3G4","W4Y2Y3W1Y1"
"18","33","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","REVEAL_COLOR","W","W1W4","1","0","R2G0Y3G3G4","W1W4Y2Y3Y1"
"18","34","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","Bomb","1","W1"," ","1","R2G0Y3G3G4","W1W4Y2Y3Y1"
"18","35","G4W2W3G3R3G0G1B3Y1B2R0W1Y2G3R0Y3R1R2Y2B1Y3G1B0W4G0W0R2W1B3B0Y0G0Y0B2G2R3W0Y1B4W2B0R1W3W0B1Y4R4Y0G2R0","Bomb","1","R2"," ","0","R2G0Y3G3G4","B3W4Y2Y3Y1"
"19","1","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","B","B0","1","0","G0B2B2B4R0","R2W3B0R2W2"
"19","2","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","0","G0R0","0","1","G0B2B2B4R0","R2W3B0R2W2"
"19","3","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","G0"," ","0","G0B2B2B4R0","R2W3B0R2W2"
"19","4","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","3","B0"," ","1","B1B2B2B4R0","R2W3B0R2W2"
"19","5","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","R0"," ","0","B1B2B2B4R0","W0R2W3R2W2"
"19","6","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","B","B1B2B2B4","0","1","R1B1B2B2B4","W0R2W3R2W2"
"19","7","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","2","B1"," ","0","R1B1B2B2B4","W0R2W3R2W2"
"19","8","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","W0"," ","1","Y3R1B2B2B4","W0R2W3R2W2"
"19","9","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","3","B2"," ","0","Y3R1B2B2B4","W3R2W3R2W2"
"19","10","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","2","B2","0","1","W0Y3R1B2B4","W3R2W3R2W2"
"19","11","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","4","B2"," ","0","W0Y3R1B2B4","W3R2W3R2W2"
"19","12","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","0","Y0W0","0","1","Y0W0Y3R1B4","W3R2W3R2W2"
"19","13","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","Y0"," ","0","Y0W0Y3R1B4","W3R2W3R2W2"
"19","14","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","B","B3B4","0","1","B3W0Y3R1B4","W3R2W3R2W2"
"19","15","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","Bomb","2","W0"," ","0","B3W0Y3R1B4","W3R2W3R2W2"
"19","16","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","W2"," ","1","G0B3Y3R1B4","W3R2W3R2W2"
"19","17","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","2","B3"," ","0","G0B3Y3R1B4","W1W3R2W3R2"
"19","18","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","R2"," ","1","R4G0Y3R1B4","W1W3R2W3R2"
"19","19","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","1","W1","1","0","R4G0Y3R1B4","Y2W1W3R2W3"
"19","20","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","2","W1"," ","1","R4G0Y3R1B4","Y2W1W3R2W3"
"19","21","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","5","B4"," ","0","R4G0Y3R1B4","B0Y2W3R2W3"
"19","22","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","W3"," ","1","G0R4G0Y3R1","B0Y2W3R2W3"
"19","23","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","R1"," ","0","G0R4G0Y3R1","Y2B0Y2W3R2"
"19","24","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","4","R4","0","1","Y0G0R4G0Y3","Y2B0Y2W3R2"
"19","25","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","Y3"," ","0","Y0G0R4G0Y3","Y2B0Y2W3R2"
"19","26","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","1","Y1","0","1","Y1Y0G0R4G0","Y2B0Y2W3R2"
"19","27","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","B","B0","1","0","Y1Y0G0R4G0","Y2B0Y2W3R2"
"19","28","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","2","B0"," ","1","Y1Y0G0R4G0","Y2B0Y2W3R2"
"19","29","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","Y1"," ","0","Y1Y0G0R4G0","G1Y2Y2W3R2"
"19","30","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","2","Y2"," ","1","G2Y0G0R4G0","G1Y2Y2W3R2"
"19","31","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","2","Y2R2","1","0","G2Y0G0R4G0","G1G1Y2W3R2"
"19","32","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","3","Y2"," ","1","G2Y0G0R4G0","G1G1Y2W3R2"
"19","33","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","G","G1G1","1","0","G2Y0G0R4G0","W4G1G1W3R2"
"19","34","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","2","G1"," ","1","G2Y0G0R4G0","W4G1G1W3R2"
"19","35","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","1","G1","1","0","G2Y0G0R4G0","Y0W4G1W3R2"
"19","36","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","2","G2","0","1","G2Y0G0R4G0","Y0W4G1W3R2"
"19","37","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","G2"," ","0","G2Y0G0R4G0","Y0W4G1W3R2"
"19","38","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","3","G1"," ","1","R1Y0G0R4G0","Y0W4G1W3R2"
"19","39","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","4","W4","1","0","R1Y0G0R4G0","W1Y0W4W3R2"
"19","40","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","2","Y0"," ","1","R1Y0G0R4G0","W1Y0W4W3R2"
"19","41","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","5","G0"," ","0","R1Y0G0R4G0","Y1W1W4W3R2"
"19","42","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","1","R1","0","1","R3R1Y0G0R4","Y1W1W4W3R2"
"19","43","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","4","G0"," ","0","R3R1Y0G0R4","Y1W1W4W3R2"
"19","44","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","4","R4","0","1","B1R3R1Y0R4","Y1W1W4W3R2"
"19","45","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","4","Y0"," ","0","B1R3R1Y0R4","Y1W1W4W3R2"
"19","46","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","4","R4","0","1","W0B1R3R1R4","Y1W1W4W3R2"
"19","47","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","3","R3"," ","0","W0B1R3R1R4","Y1W1W4W3R2"
"19","48","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","2","W1"," ","1","B3W0B1R1R4","Y1W1W4W3R2"
"19","49","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","G","G3","1","0","B3W0B1R1R4","G3Y1W4W3R2"
"19","50","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","G3"," ","1","B3W0B1R1R4","G3Y1W4W3R2"
"19","51","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","W","W4W3","1","0","B3W0B1R1R4","R3Y1W4W3R2"
"19","52","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","R","R1R4","0","1","B3W0B1R1R4","R3Y1W4W3R2"
"19","53","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","1","Y1","1","0","B3W0B1R1R4","R3Y1W4W3R2"
"19","54","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","B","B3B1","0","1","B3W0B1R1R4","R3Y1W4W3R2"
"19","55","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","Y","Y1","1","0","B3W0B1R1R4","R3Y1W4W3R2"
"19","56","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","Bomb","1","R3"," ","1","B3W0B1R1R4","R3Y1W4W3R2"
"19","57","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","3","W3","1","0","B3W0B1R1R4","W2Y1W4W3R2"
"19","58","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","2","Y1"," ","1","B3W0B1R1R4","W2Y1W4W3R2"
"19","59","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_COLOR","W","W2W4W3","1","0","B3W0B1R1R4","G3W2W4W3R2"
"19","60","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","1","G3"," ","1","B3W0B1R1R4","G3W2W4W3R2"
"19","61","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","3","W3","1","0","B3W0B1R1R4","Y4W2W4W3R2"
"19","62","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","DISCARD","1","Y4"," ","1","B3W0B1R1R4","Y4W2W4W3R2"
"19","63","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","REVEAL_RANK","0","R0","1","0","B3W0B1R1R4","R0W2W4W3R2"
"19","64","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","1","R0"," ","1","B3W0B1R1R4","R0W2W4W3R2"
"19","65","R0B4B2B2G0W2R2B0W3R2B1W0R1Y3W3W0Y0B3G0W1R4Y2B0G0Y2Y0Y1G1G2G1W4Y0R1W1Y1R3B1W0B3G3R3W2G3Y4R0R0Y3G2B0G4","PLAY","4","R1"," ","0","B3W0B1R1R4","R0W2W4W3R2"
