"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2"
"4","63","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","PLAY","1","W4","0","W4B0Y0R1G0","Y0W0Y4B2W1"
"4","64","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","5","W1","1","G1B0Y0R1G0","Y0W0Y4B2W1"
"4","65","W0B0Y3R0B4R2B0Y3G4R0B1W0R3G2R4W3B2G0B3R1W3G3R0Y1B1B3W2Y2R2Y2Y0G3W1G0W1G0G2W2R1B2Y0Y4R3G1Y1W0B0Y0W4G1","DISCARD","5","G0","0","G1B0Y0R1G0","Y0W0Y4B2"
"5","1","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","G","G0","0","B3G2R3G2B4","R4Y3R2G0W2"
"5","2","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","4","B4","1","B3G2R3G2B4","R4Y3R2G0W2"
"5","3","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","G2","0","B3G2R3G2B4","R4Y3R2G0W2"
"5","4","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","W","W0","1","W0B3G2R3B4","R4Y3R2G0W2"
"5","5","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","W0","0","W0B3G2R3B4","R4Y3R2G0W2"
"5","6","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","4","G0","1","R1B3G2R3B4","R4Y3R2G0W2"
"5","7","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","R3","0","R1B3G2R3B4","W3R4Y3R2W2"
"5","8","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","Y","Y0","1","Y0R1B3G2B4","W3R4Y3R2W2"
"5","9","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","Y0","0","Y0R1B3G2B4","W3R4Y3R2W2"
"5","10","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","R","R0R1","1","R0R1B3G2B4","W3R4Y3R2W2"
"5","11","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","R0","0","R0R1B3G2B4","W3R4Y3R2W2"
"5","12","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","5","W2","1","G3R1B3G2B4","W3R4Y3R2W2"
"5","13","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","2","R1","0","G3R1B3G2B4","W0W3R4Y3R2"
"5","14","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","2","B2G2","1","B2G3B3G2B4","W0W3R4Y3R2"
"5","15","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","2","R2","0","B2G3B3G2B4","W0W3R4Y3R2"
"5","16","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","5","R2","1","B2G3B3G2B4","W0W3R4Y3R2"
"5","17","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","B3","0","B2G3B3G2B4","G3W0W3R4Y3"
"5","18","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","5","Y3","1","B3B2G3G2B4","G3W0W3R4Y3"
"5","19","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","0","B0W0","0","B3B2G3G2B4","B0G3W0W3R4"
"5","20","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","B0","1","B3B2G3G2B4","B0G3W0W3R4"
"5","21","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","G3","0","B3B2G3G2B4","R0G3W0W3R4"
"5","22","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","B1","1","B1B3B2G2B4","R0G3W0W3R4"
"5","23","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","B1","0","B1B3B2G2B4","R0G3W0W3R4"
"5","24","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","B","B1B3B2B4","1","B1B3B2G2B4","R0G3W0W3R4"
"5","25","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","3","B2","0","B1B3B2G2B4","R0G3W0W3R4"
"5","26","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","3","B3","1","R1B1B3G2B4","R0G3W0W3R4"
"5","27","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","3","B3","0","R1B1B3G2B4","R0G3W0W3R4"
"5","28","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","W0","1","B2R1B1G2B4","R0G3W0W3R4"
"5","29","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","4","R4","0","B2R1B1G2B4","Y2R0G3W3R4"
"5","30","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","W3","1","B2R1B1G2B4","Y2R0G3W3R4"
"5","31","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","G","G3","0","B2R1B1G2B4","B0Y2R0G3R4"
"5","32","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","R0","1","B2R1B1G2B4","B0Y2R0G3R4"
"5","33","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","5","B4","0","B2R1B1G2B4","B0B0Y2G3R4"
"5","34","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","Y2","1","Y0B2R1B1G2","B0B0Y2G3R4"
"5","35","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","B1","0","Y0B2R1B1G2","R2B0B0G3R4"
"5","36","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","B0","1","G0Y0B2R1G2","R2B0B0G3R4"
"5","37","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","W1","0","G0Y0B2R1G2","W1R2B0G3R4"
"5","38","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","W1","1","G0Y0B2R1G2","W1R2B0G3R4"
"5","39","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","R1","0","G0Y0B2R1G2","W4R2B0G3R4"
"5","40","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","B","B2","1","G0G0Y0B2G2","W4R2B0G3R4"
"5","41","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","4","B2","0","G0G0Y0B2G2","W4R2B0G3R4"
"5","42","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","Y1","1","Y1G0G0Y0G2","W4R2B0G3R4"
"5","43","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","Y1","0","Y1G0G0Y0G2","W4R2B0G3R4"
"5","44","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","G1","1","G1G0G0Y0G2","W4R2B0G3R4"
"5","45","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","G1","0","G1G0G0Y0G2","W4R2B0G3R4"
"5","46","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","3","B0","1","Y1G0G0Y0G2","W4R2B0G3R4"
"5","47","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","5","G2","0","Y1G0G0Y0G2","G1W4R2G3R4"
"5","48","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","4","G3","1","W1Y1G0G0Y0","G1W4R2G3R4"
"5","49","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","5","Y0","0","W1Y1G0G0Y0","Y3G1W4R2R4"
"5","50","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","0","R0G0G0","1","R0W1Y1G0G0","Y3G1W4R2R4"
"5","51","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","5","G0","0","R0W1Y1G0G0","Y3G1W4R2R4"
"5","52","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","G","G0","1","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","53","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","G1","0","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","54","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","1","W1Y1","1","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","55","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","G","G1","0","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","56","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","W","W1","1","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","57","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_RANK","4","W4R4","0","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","58","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","R","R0","1","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","59","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","Bomb","1","Y0","0","Y0R0W1Y1G0","Y3G1W4R2R4"
"5","60","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","DISCARD","2","G1","1","W3R0W1Y1G0","Y3G1W4R2R4"
"5","61","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","W","W2W4","0","W3R0W1Y1G0","W2Y3W4R2R4"
"5","62","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","W2","1","W3R0W1Y1G0","W2Y3W4R2R4"
"5","63","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","G","G4","0","W3R0W1Y1G0","G4Y3W4R2R4"
"5","64","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","G4","1","W3R0W1Y1G0","G4Y3W4R2R4"
"5","65","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","REVEAL_COLOR","R","R3R2R4","0","W3R0W1Y1G0","R3Y3W4R2R4"
"5","66","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","R3","1","W3R0W1Y1G0","R3Y3W4R2R4"
"5","67","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","W3","0","W3R0W1Y1G0","W0Y3W4R2R4"
"5","68","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","3","W4","1","Y2R0W1Y1G0","W0Y3W4R2R4"
"5","69","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","1","Y2","0","Y2R0W1Y1G0","Y4W0Y3R2R4"
"5","70","B4G2R3G2B3W2G0R2Y3R4W0R1W3Y0R0G3W0B2G3B3B0R0B1B1R1B2Y2B0B0Y0R2G0W1W4G0Y1G1Y1G1W1Y3R0Y0W3W2G4R3W0Y2Y4","PLAY","3","Y3","1","R0W1Y1G0","Y4W0Y3R2R4"
